id,total_validators,p_active_slots,p_created_blocks,non_empty_block,empty_block,vanilla_blocks,a_active_epochs,a_attested_epochs,a_attested_source,a_attested_target,a_attested_head,inc_distance,sync_rate,block_reward,validation_reward,total_reward,proposal_effectiveness,correctness,attestation_rate,att_effectiveness,effectiveness,partition_date
Simply Staking,8722,59,58,58,0,0,1962450,1959861,1956263,1955060.0,1840893,1.0606771106710475,90.11188739555554,3.159298047899735,20.969688610999942,24.128986658899542,0.9830508474576272,0.9770467188123689,0.998680730719254,0.919938519718846,0.943605642620889,2024-05-05
P2P.ORG - P2P Validator,8722,58,58,58,0,2,1962450,1961774,1960985,1959353.0,1934108,1.0224684461851334,95.71466506666673,2.504478899581549,21.4081262879999,23.912605187581367,1.0,0.9944110677979057,0.999655532625035,0.9722241594218879,0.9826400996386799,2024-05-05
Nethermind,8722,58,58,58,0,0,1962450,1962377,1961450,1961404.0,1935810,1.01916635795376,99.53399629688892,2.0267624459820817,21.925187727000097,23.951950172982105,1.0,0.995127519172463,0.9999628016000408,0.976376912616009,0.9852355703850056,2024-05-05
Ebunker,8722,57,56,56,0,0,1962450,1961052,1960651,1960293.0,1912355,1.0247845486528695,97.2456887585185,2.25064531518866,21.429176333001195,23.679821648189616,0.9824561403508771,0.9908191291497872,0.9992876251624245,0.9661672747068112,0.9722755993233358,2024-05-05
Sigma Prime,8722,56,56,56,0,52,1962450,1962156,1960980,1959075.0,1922570,1.0238234277974643,97.12744467809529,0.7770569098832484,22.101420196000014,22.878477105883263,1.0,0.9924032034786449,0.9998501872659176,0.9691656802345708,0.9807285501466068,2024-05-05
Allnodes,8722,55,55,55,0,0,1962450,1962393,1961570,1961101.0,1937053,1.0188871439010296,99.74453391999998,1.704147834300255,21.25628074399988,22.960428578300302,1.0,0.995307566222494,0.9999709546740044,0.9768291445695622,0.9855182153559764,2024-05-05
Numic,8722,53,53,53,0,0,1962450,1962254,1961312,1958134.0,1934193,1.0217952938226957,98.70098539703703,1.909414716271129,21.68485945700123,23.594274173272353,1.0,0.9942739942418916,0.9999001248439451,0.9729685554258061,0.9831053471411288,2024-05-05
Blockdaemon,8722,51,51,51,0,0,1962450,1962125,1960818,1960284.0,1914771,1.0238371861939082,98.3356230888889,2.099749054443058,21.721820435000666,23.821569489443633,1.0,0.9912563377410889,0.999834390685113,0.9680173662596503,0.9800108539122814,2024-05-05
CryptoManufaktur,8722,49,48,48,0,0,1962450,1927821,1927924,1927463.0,1901487,1.0191146599643517,95.43800759555559,1.8903284681598125,20.6724099740001,22.562738442159862,0.9795918367346939,0.9778379066982599,0.9823542001070091,0.9425663395937041,0.9564509010215752,2024-05-05
Chorus One,8722,48,48,48,0,0,1962450,1961530,1960279,1960073.0,1926375,1.0301766858998298,98.23787308740742,1.5031324074653973,21.197775832999785,22.70090824046516,1.0,0.9930999515911233,0.9995311982470891,0.9635574151301667,0.9772233844563541,2024-05-05
Launchnodes,2562,20,20,20,0,0,576450,576404,576158,575435.0,567586,1.0200417384425624,99.32383495111112,0.6119573944112472,6.490321506999836,7.102278901411078,1.0,0.9941185994737908,0.9999202012316767,0.9745084270293896,0.9840677668933685,2024-05-05
ParaFi Technologies LLC,8722,74,74,74,0,0,1962318,1962168,1961592,1958765.0,1933995,1.0211302201285426,99.54954907285624,3.6274704367351696,22.890551780998994,26.518022217730255,1.0,0.994461991719317,0.9999235597900035,0.9738091726544539,0.9836307329090337,2024-05-06
Develp GmbH,798,6,6,6,0,0,179550,179547,179476,179213.0,176664,1.0215037593984957,,0.3742457910665,1.9573892540000086,2.331635045066554,1.0,0.9938791423001949,0.999983291562239,0.9729406543913571,0.9830879089945982,2024-05-06
network,291209,2032,2031,2025,0,269,65510179,65462173,65450301,65338007.0,64035063,1.028083181775493,97.9219557024756,101.42256188802595,728.6269463711601,830.049508259199,0.9965551181102362,0.9913134822401671,0.9992671978502761,0.9635281105159155,0.9759132383637859,2024-05-06
P2P.org DS,21249,179,179,179,0,5,4779153,4778593,4776955,4766786.0,4692098,1.0220098452983328,95.08859880246919,12.797492954008877,54.95753706198847,67.75503001601997,1.0,0.9929122726697945,0.9998828244251649,0.9714152286993659,0.9821345179371037,2024-05-06
Launchnodes,2562,15,15,15,0,0,576450,576402,576243,574604.0,566730,1.0210686461421565,99.27010136000001,0.5764143582838898,6.250171626000155,6.826585984284039,1.0,0.9931922398589065,0.9999167317200104,0.9726177982269867,0.9828861238918667,2024-05-06
Nethermind,8722,48,48,47,0,0,1962098,1962031,1961480,1958784.0,1933212,1.0203532137538487,99.58431499999998,2.517265706567094,21.03077416299996,23.548039869563173,0.9791666666666666,0.994424675356005,0.9999658528778889,0.9745553845583058,0.9762846153489412,2024-05-06
DSRV,8722,54,54,54,0,0,1961928,1958565,1957596,1955348.0,1867218,1.0511424342024767,91.95686950399998,2.838055109362286,21.308918023999848,24.146973133358212,1.0,0.9820547271187662,0.9982858698178526,0.9326722293485556,0.9579201433428473,2024-05-06
RockX,8722,61,61,61,0,0,1962100,1961616,1961514,1958398.0,1932741,1.019979796970769,99.5373803955556,2.6571973222105885,21.54888776099986,24.206085083206574,1.0,0.9942838455396429,0.999753325518577,0.9745669316586912,0.984104332286682,2024-05-06
RockawayX Infra,8723,48,48,48,0,0,1962157,1962010,1961650,1959037.0,1934304,1.0195198944831996,99.59847582546497,2.5251838428437967,21.16927264299899,23.694456485839034,1.0,0.9946521438736384,0.999925082447531,0.9755352812154965,0.9847095507596852,2024-05-06
Staking Facilities,8400,43,43,42,0,0,1890000,1889474,1888694,1885560.0,1840979,1.0258821749132796,97.50118747131782,2.403516093746086,20.600062621000262,23.003578714742538,0.9767441860465116,0.9903409171075838,0.9997216931216931,0.9650867542387864,0.9694582911666834,2024-05-06
P2P.org SSV,9092,67,67,67,0,1,2045624,2044436,2043902,2041258.0,2001197,1.0232868151245955,98.82038423614897,4.213328923310397,22.981739880000195,27.19506880331122,1.0,0.9917686078510355,0.9994192481120675,0.9686361846057268,0.9803976153785792,2024-05-06
SenseiNode,8500,72,72,72,0,1,1912500,1900620,1903769,1900434.0,1848506,1.0334152708002682,98.68320623333337,2.485195325176932,21.601205292999385,24.08640061817237,1.0,0.9852216122004357,0.9937882352941176,0.9474425964347212,0.9671516227717007,2024-05-06
stakefish,8490,56,56,55,0,1,1910250,1907015,1906054,1903798.0,1834871,1.0487204482226788,93.22576824753872,2.5945100641675163,20.731028598000048,23.325538662163783,0.9821428571428571,0.9849885268071369,0.998306504384243,0.9376382950498414,0.9543275058347223,2024-05-06
Gateway.fm AS,797,3,3,3,0,0,179325,179263,179248,178958.0,176514,1.0215648003569036,97.26727703286382,0.10455581109660163,1.9674519290000054,2.0720077400966073,1.0,0.993949532970863,0.9996542590269064,0.972631284422674,0.9828945527641713,2024-05-06
A41,8723,59,59,59,0,0,1962144,1960044,1960333,1955387.0,1922093,1.0303477421909766,98.8526989915612,2.5449315025267603,21.688737577998904,24.23366908052183,1.0,0.9917404974694348,0.9989297421595968,0.9614997334004434,0.9759373333752771,2024-05-06
Kiln,8722,79,79,79,0,0,1961916,1960057,1961065,1956726.0,1932289,1.0216102368786972,99.31498550509461,3.9608379335854056,22.476598046999815,26.437435980581366,1.0,0.9939399376256,0.9990524568839848,0.9719931347926339,0.9824957092453962,2024-05-06
Sigma Prime,8722,71,71,71,0,58,1962098,1961730,1961047,1957240.0,1921416,1.0241126148969086,97.02531534006735,2.130702659015299,21.84504364600006,23.97574630501156,1.0,0.9920848330035843,0.9998124456576583,0.9685446197584742,0.9803403873490464,2024-05-06
Blockdaemon,8722,71,71,71,0,1,1962102,1961363,1960868,1957856.0,1916182,1.0254568009585794,98.55463458008657,3.1290821710817074,22.293380212999377,25.422462384077193,1.0,0.9912678681672342,0.9996233631075245,0.966295722249329,0.9789348264058306,2024-05-06
Everstake,8722,71,71,70,0,0,1961931,1961581,1961034,1957841.0,1924327,1.0227247241981812,99.3395333596491,3.1199809875313393,22.3684320529999,25.488413040527497,0.9859154929577465,0.9927637618244475,0.9998216043275732,0.970531594260407,0.9763005562719094,2024-05-06
Consensys,8722,71,71,70,0,1,1962096,1961361,1960930,1956005.0,1922908,1.0249002709897272,96.81370827467812,4.288931293442082,22.04706929400015,26.336000587438388,0.9859154929577465,0.9921096283430236,0.99962540059202,0.9676434017388755,0.9744954359459521,2024-05-06
Figment,8722,66,66,65,0,0,1961928,1958898,1957873,1956216.0,1900273,1.0470360052910728,95.29123852337858,3.0718521962970633,22.153358559999894,25.225210756293073,0.9848484848484849,0.9878653379057064,0.9984556008171553,0.9420303356338591,0.9580871415893437,2024-05-06
BridgeTower,8722,66,66,66,0,0,1962099,1960778,1959121,1955570.0,1889133,1.038751795952297,97.33425155111112,6.320380752001713,21.755456790999865,28.075837542999768,1.0,0.9859889842459529,0.9993267414131499,0.9485665031196916,0.9678540644498073,2024-05-06
P2P.ORG - P2P Validator,8722,66,66,66,0,4,1961925,1961369,1961045,1957845.0,1931889,1.0224291405526846,97.42740988356164,3.3362757578198856,22.03238403599964,25.36865979381585,1.0,0.994054139004634,0.9997166048651197,0.9719719337817763,0.9824824586136102,2024-05-06
ChainLayer,8722,66,66,66,0,5,1962102,1961927,1961207,1957792.0,1928303,1.0227837753262072,98.33746487407409,3.43795199492537,21.928163993999856,25.36611598892157,1.0,0.9933737729570974,0.9999108099375058,0.9711585164434274,0.9819740727771421,2024-05-06
ChainSafe,8722,65,64,64,0,58,1962104,1961536,1961401,1957994.0,1930618,1.0210341711631394,98.76192924497988,1.4055337797461476,21.51984269499997,22.925376474742233,0.9846153846153847,0.9938333204220232,0.9997105148350954,0.973077736749543,0.9774043546992336,2024-05-06
Stakely,8722,64,64,64,0,0,1962102,1961969,1961433,1957167.0,1932188,1.0205412882237723,99.03193504803494,4.739642525091969,21.773094105999835,26.512736631087922,1.0,0.9939659949720588,0.9999322155525044,0.9738935905926128,0.983683494120383,2024-05-06
Numic,8722,62,62,62,0,0,1962100,1961970,1961192,1955759.0,1930028,1.0220045410645253,98.48829118222216,2.2854797762213512,21.991444631999002,24.276924408216544,1.0,0.9933199123388207,0.9999337444574691,0.9718685773690822,0.9824178608556764,2024-05-06
RockLogic GmbH,8722,61,61,61,0,0,1962100,1958971,1957941,1955132.0,1892770,1.0493574328711792,97.0818062700994,3.6109750139318955,22.565592208999536,26.176567222927567,1.0,0.9863314815758626,0.9984052800570817,0.9384395900236179,0.9615247437647612,2024-05-06
Allnodes,8722,60,60,60,0,1,1962099,1962047,1961584,1958463.0,1933655,1.0196804745127273,99.50308332126696,3.0865507117459865,21.65615145899988,24.74270217074199,1.0,0.9944625627962708,0.9999734977694805,0.9752429630423176,0.9845268519014485,2024-05-06
HashKey Cloud,8722,57,57,57,0,0,1962096,1961976,1961473,1958386.0,1930314,1.019849212040408,99.37937902314816,3.1878822541800673,21.656329515999946,24.844211770176162,1.0,0.9938645543677102,0.9999388409129828,0.9744614780165858,0.9840384237603661,2024-05-06
Chorus One,8722,57,57,57,0,1,1961931,1957430,1958554,1957502.0,1922817,1.039274895206786,95.76418723111117,2.674585077058476,21.43390126199976,24.108486339054586,1.0,0.9920282619521278,0.9977058316525913,0.9523489758856244,0.9702181099285152,2024-05-06
Attestant (BVI) Limited,8722,57,57,57,0,32,1962100,1962078,1961592,1958396.0,1933691,1.019304826461444,98.37505353955555,2.399596300398549,21.83813998799998,24.237736288394654,1.0,0.9944581485823013,0.9999887875235717,0.9756129593695858,0.9847580996059911,2024-05-06
CryptoManufaktur,8722,55,55,55,0,0,1962100,1961967,1961508,1958663.0,1933060,1.0199159368777388,99.11820728735628,7.785983653765966,21.166163506999947,28.952147160763978,1.0,0.9943820396513939,0.9999322154834106,0.9748986166344444,0.9843116353965278,2024-05-06
Blockscape,8722,54,54,54,0,0,1961919,1961154,1960678,1955605.0,1919875,1.0251523535540317,97.73697767785238,2.4953679936080646,22.0646971489998,24.56006514260397,1.0,0.9915730465936667,0.9996100756453248,0.9668674170010759,0.9792921356256724,2024-05-06
Simply Staking,8722,52,52,52,0,0,1962098,1958001,1956619,1951856.0,1854589,1.0606579419512163,95.98375117333339,2.244122349889738,20.645654935999772,22.88977728588566,1.0,0.9790649260808244,0.9979119289658315,0.9211457627618854,0.9507161017261784,2024-05-06
Kukis Global,8722,52,52,52,0,0,1962104,1961959,1961456,1958849.0,1932832,1.020738993558436,98.65996947488588,2.4310390543947977,22.65323363100011,25.08427268539104,1.0,0.9943640432243482,0.9999260997378324,0.9740889353062049,0.983805584566378,2024-05-06
Ebunker,8722,47,47,47,0,1,1962104,1959999,1961043,1958604.0,1915371,1.0238098757264738,98.41872457382036,1.9378915897075677,21.448178953999452,23.386070543706655,1.0,0.9912858849479946,0.9989271720561194,0.9671936452533311,0.9794960282833319,2024-05-06
Prysm Team at Offchain Labs,8722,59,59,59,0,50,1962103,1961651,1961119,1957483.0,1918779,1.023321986629611,98.78015450788804,1.614175983310127,22.43448671899962,24.04866270230587,1.0,0.9916878301835667,0.9997696349274222,0.9688635570218118,0.9805397231386324,2024-05-06
Stakin,8722,64,64,64,0,55,1962102,1961646,1960869,1956771.0,1919929,1.0256945792923555,98.64825906758834,1.4791987154920312,22.135697703999917,23.614896419488076,1.0,0.9917202741413715,0.9997675961800151,0.966652076142735,0.9791575475892094,2024-05-06
P2P.org Lido,8722,66,66,66,0,4,1961925,1961369,1961045,1957845.0,1931889,1.0224291405526849,97.42740988356168,3.3362757578198856,22.032384035999623,25.368659793815834,1.0,0.994054139004634,0.9997166048651197,0.9719719337817762,0.98248245861361,2024-05-06
Launchnodes,2562,20,20,20,0,0,576450,576416,576152,574641.0,566757,1.0214625108639652,99.28717189680589,0.6197087738593534,6.604607844,7.224316617859079,1.0,0.9931766270564085,0.999941018301674,0.9722510980576428,0.9826569362860267,2024-05-07
Blockscape,8719,51,51,51,0,0,1961775,1958529,1958181,1952406.0,1922450,1.0244985443049277,98.50699234888059,2.395026774090521,21.417720273999993,23.812747048090564,1.0,0.9911155288790339,0.9983453759987766,0.9658145546788223,0.9786340966742639,2024-05-07
Figment,8719,60,60,60,0,0,1961775,1957777,1958020,1955701.0,1899214,1.0427961431523827,95.49281116888886,2.4166980785910206,21.87256658599987,24.28926466459099,1.0,0.9876999146181392,0.997962049674402,0.9452346345238762,0.9657716465774226,2024-05-07
DSRV,8719,67,67,67,0,0,1961775,1956843,1957059,1952197.0,1872964,1.0495182307598183,92.098549761658,2.7918536425319913,21.53352692899995,24.325380571532012,1.0,0.9824810014740053,0.9974859502236495,0.93377224578794,0.9586076536174626,2024-05-07
Simply Staking,8720,59,59,59,0,0,1962000,1957980,1957199,1951955.0,1872434,1.0501344895132831,95.69776379911892,3.340502959884556,21.57624451399989,24.916747473884342,1.0,0.9822609582059123,0.9979510703363914,0.9334503193448732,0.9584064495905458,2024-05-07
ChainLayer,8720,71,71,71,0,4,1962000,1961853,1961149,1957845.0,1928047,1.0202503167695718,97.83728090805417,2.887109938855568,22.61469045599989,25.50180039485551,1.0,0.9933810737342847,0.9999250764525994,0.9735911175655756,0.9834944484784848,2024-05-07
Staking Facilities,8400,56,56,56,0,0,1890000,1889053,1888438,1883965.0,1844291,1.0259326867622232,97.34981808706466,3.153039913966179,20.802978068999685,23.956017982965864,1.0,0.9905985890652558,0.9994989417989418,0.9650752474248055,0.9781720296405034,2024-05-07
P2P.org SSV,9131,69,69,68,0,0,2052332,2051045,2050167,2048058.0,2003710,1.0248755224741886,98.44332289671003,2.8283744360187018,23.26403743799926,26.09241187401818,0.9855072463768116,0.9910571648901509,0.9993729084767962,0.9663960740832134,0.9735627636933128,2024-05-07
network,291140,2079,2076,2072,0,253,65506500,65434039,65430531,65312224.0,64063341,1.0264066386389232,97.70417726353922,97.45112205700089,729.6447699953626,827.0958920547404,0.9966329966329966,0.9912812519877162,0.9988938349629426,0.9647099834018233,0.9766811133635134,2024-05-07
SenseiNode,8500,56,55,55,0,0,1912500,1911208,1910039,1906168.0,1854593,1.0322076819263961,98.5001478587571,2.872633103710214,20.61534226200057,23.48797536571081,0.9821428571428571,0.9883747276688453,0.9993244444444445,0.9568878849915675,0.9663584995483011,2024-05-07
P2P.org DS,21295,135,135,135,0,8,4779523,4778486,4776234,4762939.0,4679979,1.0224390190830104,95.29658157277628,5.504163287007907,52.90389273699975,58.408056024024695,1.0,0.9916716235769413,0.9997830327419702,0.9696974047343285,0.9810608779589554,2024-05-07
stakefish,8490,68,68,67,0,3,1910250,1907327,1907277,1902799.0,1846789,1.0366034272719042,93.40552464410737,2.5269418396019137,21.406897747999754,23.933839587601735,0.9852941176470589,0.9871072721720543,0.9984698337913885,0.9507944967669655,0.9637318545970005,2024-05-07
Develp GmbH,798,7,7,7,0,0,179550,179544,179451,179150.0,176559,1.0207017543859649,99.41177758241759,0.3787737977625444,2.1256247029999904,2.5043985007625347,1.0,0.9935208391348742,0.9999665831244778,0.9733378379175294,0.9833361486984559,2024-05-07
Gateway.fm AS,797,1,1,1,0,0,179325,179267,179228,179033.0,176480,1.0221109394779253,97.36496581395349,0.02136585287534835,1.764489289999994,1.7858551428753535,1.0,0.9939885682420186,0.9996765648961383,0.9721714532805589,0.9826071583003493,2024-05-07
HashKey Cloud,8720,71,71,71,0,0,1962000,1961938,1961268,1958488.0,1930563,1.0191539343292226,99.3425177688889,2.7814392423267877,22.315326087999935,25.09676533032674,1.0,0.9939379884471627,0.9999683995922528,0.9752271429493256,0.9845169643433285,2024-05-07
Sigma Prime,8720,69,69,67,0,58,1962000,1961717,1960875,1956846.0,1922721,1.02208114104499,96.36701000778214,1.5527570220993347,22.06523564699977,23.617992669099156,0.9710144927536232,0.9922599388379205,0.999855759429154,0.9706830258931898,0.9708073259658523,2024-05-07
RockawayX Infra,8720,69,69,69,0,0,1962000,1961947,1961302,1959153.0,1934114,1.0189052084124404,99.51411927974279,2.547257677894275,21.891216376000653,24.438474053894943,1.0,0.9946600407747197,0.9999729867482161,0.9761783172375182,0.9851114482734489,2024-05-07
RockX,8720,69,69,69,0,1,1962000,1961040,1961258,1958657.0,1932144,1.019217428667981,99.2157192626582,2.6708453798877856,22.024392539999884,24.69523791988774,1.0,0.9942336051647979,0.9995107033639143,0.9750099459200176,0.984381216200011,2024-05-07
ParaFi Technologies LLC,8720,68,68,68,0,0,1962000,1961948,1961326,1959354.0,1934593,1.0188470948012238,99.29393730020708,3.1535239824728416,21.85119983200073,25.004723814473927,1.0,0.9947796466190961,0.999973496432212,0.9763518848756921,0.9852199280473076,2024-05-07
